Algorithm,Train_RMSE,Train_MAE,Train_R2,Test_RMSE,Test_MAE,Test_R2,timestamp,features
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=800, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",24.55150058005462,16.84854430216783,0.9692074031601253,98.30303144859097,59.14628349818535,0.4132387775735932,2024-03-12 02:25:02.569771,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=800, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",21.822974359249127,15.272269607605121,0.96543120063699,83.14898059330946,52.37326582436807,0.4222595433838198,2024-03-12 02:25:14.341468,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=800, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",24.745607006664155,17.02335157441355,0.9700040356700212,101.82021996710714,60.38606040537017,0.40475905376450105,2024-03-12 02:25:43.890874,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=800, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",24.745607006664155,17.02335157441355,0.9700040356700212,101.82021996710714,60.38606040537017,0.40475905376450105,2024-03-12 02:26:02.603985,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=500, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",33.35192046636111,22.807625271466698,0.9455966047073519,102.47066634702142,61.7414430743676,0.39771718954162083,2024-03-12 02:26:38.107461,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=5, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",124.38009301671889,93.87257366406382,0.2563992814218946,124.20479889277098,94.84256173215566,0.12485443888750425,2024-03-12 02:26:47.079683,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=15, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",99.17397580301527,73.82384877669509,0.5254816706871365,113.01227287694067,82.8981223533242,0.282710469301301,2024-03-12 02:26:54.353809,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=20, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",91.22616724767079,67.30992209019888,0.5978135459671805,110.51700608306855,79.23227017566747,0.3147269511365193,2024-03-12 02:27:02.154110,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=30, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",80.66793369679569,58.39178360077892,0.6849111796395357,108.31355989444936,74.56273781566895,0.34089088415428914,2024-03-12 02:27:08.106849,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=40, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",74.37086144458006,52.724117078803104,0.7316197169049437,107.32968966933731,71.64254400470931,0.3504663483616273,2024-03-12 02:27:15.810102,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=50, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",70.06482821161214,48.86904586199089,0.7615460965573712,106.8136503152642,69.76964674059116,0.3550581931731657,2024-03-12 02:27:19.629767,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=60, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",66.94599174673547,46.15632986269336,0.7820163593358431,106.50122232279196,68.55100407056224,0.3569832365990188,2024-03-12 02:27:23.696150,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=100, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",58.58000193074071,39.85387004340234,0.8329836226572226,105.67556438279887,66.3668036926928,0.3631845249910258,2024-03-12 02:27:28.268703,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",49.28198465123628,33.36694340204892,0.8814812309826552,104.75068358908572,64.8637349535258,0.37249072450843695,2024-03-12 02:27:33.247887,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=500, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",33.35192046636111,22.807625271466698,0.9455966047073519,102.47066634702142,61.7414430743676,0.39771718954162083,2024-03-12 02:27:38.769101,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",20.861838165247697,14.37148776995229,0.9786687594457056,101.6584777492139,59.85275325003509,0.406121013495606,2024-03-12 02:27:46.637109,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",20.77956215027629,14.307870367376623,0.9788230033640339,101.9569625396372,59.98157540735664,0.4018339190248179,2024-03-12 02:27:59.945979,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=20, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",20.827050288021503,14.29915162917493,0.9786987353419476,101.48915246713865,59.594834837074885,0.4069227998188814,2024-03-12 02:28:10.605186,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=20, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=0, ...)",20.827050288021503,14.29915162917493,0.9786987353419476,101.48915246713865,59.594834837074885,0.4069227998188814,2024-03-12 02:28:29.105853,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=0.2, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",20.940127912342245,14.421538281081599,0.9785227689455421,101.68880961588177,59.86279305058073,0.40567254172396155,2024-03-12 02:28:46.366511,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=0.2, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=0, ...)",19.020791736481232,13.412433451279577,0.9822593983884417,103.10206882495405,60.70794166395272,0.3891840156966733,2024-03-12 02:29:04.322994,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",37.79615937026021,25.725263523464918,0.9300714185692378,102.80669641074901,62.36001197836863,0.3945471301670632,2024-03-12 02:29:20.011057,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",1.1863977969062234,0.5839819291840495,0.9999327426151494,10.205686513833651,1.8415396941056188,0.9891011338598588,2024-03-12 03:06:12.922101,"['block', 'lon', 'avg_elevation', 'cropland_min', 'index', 'lat', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'biomass', 'cum_precipitation', 'avg_precipitation_quality', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",1.1863977969062234,0.5839819291840495,0.9999327426151494,10.205686513833651,1.8415396941056188,0.9891011338598588,2024-03-12 03:06:45.801388,"['block', 'lon', 'avg_elevation', 'cropland_min', 'index', 'lat', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'biomass', 'cum_precipitation', 'avg_precipitation_quality', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",1.1863977969062234,0.5839819291840495,0.9999327426151494,10.205686513833651,1.8415396941056188,0.9891011338598588,2024-03-12 03:06:56.490626,"['block', 'lon', 'avg_elevation', 'cropland_min', 'index', 'lat', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'year', 'biomass', 'cum_precipitation', 'avg_precipitation_quality', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",38.212780705887745,26.032898460601235,0.9283685017142048,104.1690431483756,63.36997916572737,0.3775791100546976,2024-03-12 03:08:35.147516,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",38.212780705887745,26.032898460601235,0.9283685017142048,104.1690431483756,63.36997916572737,0.3775791100546976,2024-03-12 03:09:52.852656,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",38.212780705887745,26.032898460601235,0.9283685017142048,104.1690431483756,63.36997916572737,0.3775791100546976,2024-03-12 03:10:28.332069,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",38.212780705887745,26.032898460601235,0.9283685017142048,104.1690431483756,63.36997916572737,0.3775791100546976,2024-03-12 03:10:55.422957,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",38.212780705887745,26.032898460601235,0.9283685017142048,104.1690431483756,63.36997916572737,0.3775791100546976,2024-03-12 03:11:02.482902,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'cum_precipitation', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=10, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.02, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=5, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=500, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",49.63036444743354,33.64214025551781,0.8794557386714441,105.43419643214239,65.30382736446236,0.3641534515267674,2024-03-12 03:12:08.446164,"['avg_elevation', 'cropland_min', 'cropland_max', 'max_elevation', 'std_elevation', 'distname', 'cropland_std', 'min_elevation', 'cropland', 'cum_precipitation', 'cluster']"
