median_cropland,netgain,lat,min_cropland,index,distname,block_max_elevation,lon,block_std_elevation,block_avg_elevation,year,biomass
61.5,8.3125,21.20236,85.0,2128,amreli,219,71.33144,25.51759197103049,171.05,2013,512.093689
67.0,7.9375,21.20236,85.0,2129,amreli,164,71.41106,21.53857005467169,130.3,2013,473.7988281
65.0,8.625,21.20236,82.0,2130,amreli,175,71.49069,25.336732228130764,129.5,2013,458.1730957
55.0,6.1875,21.20236,79.0,2131,bhavnagar,180,71.57031,26.433832487931063,127.45,2013,287.8838501
68.0,4.5625,21.20236,89.0,2132,bhavnagar,137,71.64994,22.168897130890382,95.8,2013,303.9834595
78.0,2.9375,21.20236,96.0,2133,bhavnagar,125,71.72956,26.423237878806603,78.75,2013,319.0863342
82.0,1.0,21.20236,96.0,2134,bhavnagar,108,71.80919,25.015195382007317,59.8,2013,362.203186
73.5,4.75,21.20236,94.0,2135,bhavnagar,79,71.88882,14.934774856019756,44.45,2013,396.9766846
68.5,9.875,21.20236,84.0,2136,bhavnagar,48,71.96844,13.687220316777251,25.6,2013,438.1277466
68.5,6.625,21.20236,90.0,2137,bhavnagar,33,72.04807,9.651424765287247,12.5,2013,297.0924377
0.0,1.25,21.20236,86.0,2138,,26,72.12769,7.189401922274203,3.25,2013,16.74882889
0.0,1.0,21.20236,22.0,2139,,11,72.60544,2.794637722496424,1.3,2013,12.46277142
21.5,11.25,21.20236,96.0,2140,s@rat,15,72.68507,3.8402473878644847,6.55,2013,71.72755432
15.0,7.625,21.20236,95.0,2141,s@rat,12,72.76469,2.650943228362313,8.65,2013,89.29369354
6.5,1.8125,21.20236,63.0,2142,s@rat,21,72.84432,4.294182110716777,12.6,2013,31.81983757
66.0,4.4375,21.20236,92.0,2143,s@rat,22,72.92394,4.368924352744048,15.75,2013,240.2937622
73.5,3.9375,21.20236,89.0,2144,s@rat,26,73.00357,2.8683619018526936,22.85,2013,256.711792
86.0,3.125,21.20236,95.0,2145,s@rat,31,73.08319,2.282542442102665,28.3,2013,250.5811462
77.5,5.0,21.20236,93.0,2146,s@rat,39,73.16282,4.509988913511873,31.6,2013,177.1912079
72.5,7.5,21.20236,92.0,2147,s@rat,55,73.24244,4.998749843710925,39.75,2013,194.1002502
53.5,11.9375,21.20236,76.0,2148,tapi,75,73.32207,12.144546101028231,51.9,2013,213.0350037
38.5,9.4375,21.20236,75.0,2149,tapi,114,73.40169,18.98387473620704,75.25,2013,164.3518524
19.5,6.4375,21.20236,75.0,2150,tapi,136,73.48132,24.00723849175494,94.95,2013,114.4842148
14.0,8.875,21.20236,71.0,2151,tapi,155,73.56094,29.25679408274256,98.2,2013,56.39999771
6.5,4.375,21.20236,28.0,2152,tapi,145,73.64057,20.32848986029213,108.55,2013,20.50725174
15.0,4.75,21.20236,53.0,2153,tapi,156,73.72019,16.952580924449233,107.9,2013,29.62914085
36.0,10.3125,21.20236,62.0,2154,tapi,167,73.79982,18.320139191610963,125.15,2013,28.43670082
38.5,4.125,21.20236,63.0,2155,nandurbar,207,73.87944,22.534196235943277,154.9,2013,0.763963521
0.0,0.0,21.12176,0.0,2156,,0,69.97781,0.0,0.0,2013,0.220742568
0.0,1.9375,21.12176,88.0,2157,,15,70.05744,4.369210454990696,2.1,2013,73.71459198
44.0,3.8125,21.12176,93.0,2158,j@nagadh,35,70.13706,11.517269641716304,14.45,2013,168.1625061
84.0,10.5625,21.12176,97.0,2159,j@nagadh,55,70.21669,12.847567863218314,31.2,2013,295.760498
79.5,8.1875,21.12176,95.0,2160,j@nagadh,64,70.29631,9.868637190615532,45.1,2013,135.0741272
57.5,10.5625,21.12176,89.0,2161,j@nagadh,110,70.37594,20.107896458854167,67.85,2013,104.3687057
49.5,9.6875,21.12176,73.0,2162,j@nagadh,152,70.45556,20.160543147445207,112.45,2013,88.09433746
35.5,5.875,21.12176,68.0,2163,g|r somnath,181,70.53519,26.76466887521682,128.45,2013,53.8737793
7.5,1.9375,21.12176,38.0,2164,g|r somnath,209,70.61481,27.303845882952093,153.0,2013,35.07920074
0.0,0.1875,21.12176,15.0,2165,j@nagadh,323,70.69444,48.49082387421356,219.8,2013,13.56416225
0.5,3.0625,21.12176,47.0,2166,j@nagadh,431,71.01294,67.65471158759011,279.2,2013,21.22574234
9.0,4.0625,21.12176,47.0,2167,amreli,354,71.09256,48.58237849261808,253.05,2013,65.89842224
29.0,5.9375,21.12176,62.0,2168,amreli,350,71.17219,39.12480031897927,278.5,2013,54.18419266
41.5,5.375,21.12176,68.0,2169,amreli,298,71.25181,46.88859136293177,220.6,2013,350.4009399
52.0,6.9375,21.12176,68.0,2170,amreli,208,71.33144,29.329976133641843,147.45,2013,527.0787964
60.0,5.0625,21.12176,76.0,2171,amreli,143,71.41106,24.76772092866035,94.6,2013,696.5454102
69.5,4.25,21.12176,96.0,2172,amreli,124,71.49069,24.381294059175776,78.05,2013,548.079834
76.5,3.25,21.12176,92.0,2173,amreli,128,71.57031,28.37512114511584,69.55,2013,663.2537842
79.0,2.125,21.12176,91.0,2174,bhavnagar,98,71.64994,20.76559654813701,54.7,2013,629.2990723
79.0,2.125,21.12176,91.0,2175,bhavnagar,59,71.72956,13.716413525408164,34.6,2013,422.212738
69.5,8.25,21.12176,85.0,2176,bhavnagar,41,71.80919,11.399451741202292,19.55,2013,275.1815491
73.5,4.5,21.12176,95.0,2177,bhavnagar,42,71.88882,14.57772273024837,17.7,2013,259.5881348
11.5,4.5625,21.12176,82.0,2178,,28,71.96844,10.45215288828096,8.45,2013,132.0687256
0.0,1.5,21.12176,39.0,2179,,24,72.04807,5.703288525052892,2.35,2013,6.411581516
0.0,0.0,21.12176,0.0,2180,,0,72.12769,0.0,0.0,2013,0.322931498
0.0,1.3125,21.12176,22.0,2181,,14,72.60544,3.9099232729044697,1.75,2013,2.690918207
8.0,6.1875,21.12176,38.0,2182,s@rat,12,72.68507,3.9509492530276815,4.7,2013,7.28143549
16.0,10.3125,21.12176,47.0,2183,s@rat,17,72.76469,3.653423052426313,5.55,2013,34.13570023
21.0,8.25,21.12176,86.0,2184,s@rat,16,72.84432,4.147288270665544,9.0,2013,64.54922485
78.5,9.125,21.12176,96.0,2185,s@rat,25,72.92394,3.5623026261113755,15.1,2013,251.2696838
80.5,7.25,21.12176,89.0,2186,s@rat,25,73.00357,3.6996621467371855,20.25,2013,230.2565155
80.0,6.75,21.12176,89.0,2187,s@rat,36,73.08319,3.6779749863205975,27.15,2013,178.0770874
81.0,9.5,21.12176,91.0,2188,s@rat,39,73.16282,4.52658811910251,32.9,2013,137.4479065
72.0,9.125,21.12176,89.0,2189,tapi,52,73.24244,6.036555309114628,42.4,2013,173.2923889
51.0,10.375,21.12176,74.0,2190,tapi,71,73.32207,7.663386979658537,57.85,2013,223.8064728
27.0,8.625,21.12176,53.0,2191,tapi,124,73.40169,13.006152390311287,83.2,2013,161.1598206
18.0,9.0625,21.12176,34.0,2192,tapi,137,73.48132,14.640355186948163,108.6,2013,196.6761932
14.0,7.0625,21.12176,41.0,2193,tapi,164,73.56094,15.60857136319657,137.35,2013,118.8477783
11.5,5.875,21.12176,29.0,2194,tapi,295,73.64057,46.957853443274,169.6,2013,59.67897797
16.5,4.3125,21.12176,46.0,2195,nandurbar,441,73.72019,115.1598888502416,225.0,2013,14.43422604
23.5,5.75,21.12176,76.0,2196,nandurbar,500,73.79982,104.1510801672263,210.45,2013,5.043261528
32.5,4.9375,21.12176,76.0,2197,nandurbar,296,73.87944,37.39020593684929,195.65,2013,0.051601831
0.0,1.0625,21.04116,47.0,2198,,10,70.13706,3.259984662540608,1.35,2013,21.67887497
53.0,6.3125,21.04116,86.0,2199,j@nagadh,34,70.21669,9.48828224706664,10.65,2013,235.0485077
75.5,9.4375,21.04116,88.0,2200,j@nagadh,52,70.29631,12.457427503300991,22.75,2013,222.5908661
70.5,11.375,21.04116,88.0,2201,j@nagadh,110,70.37594,22.159140326285225,52.35,2013,161.2176208
64.0,9.0,21.04116,79.0,2202,g|r somnath,113,70.45556,21.07344300298364,77.9,2013,131.8161926
52.5,9.0,21.04116,80.0,2203,g|r somnath,109,70.53519,16.073580808270446,84.8,2013,215.9011993
21.0,5.5,21.04116,33.0,2204,g|r somnath,172,70.61481,23.420930809854674,120.4,2013,189.3681641
5.5,1.6875,21.04116,27.0,2205,g|r somnath,272,70.69444,37.722506544502046,154.75,2013,72.00896454
0.0,0.25,21.04116,2.0,2206,j@nagadh,259,70.77406,38.89636872511366,174.35,2013,1.000720263
0.0,0.1875,21.04116,3.0,2207,j@nagadh,244,70.85369,31.05575631022371,185.8,2013,0.833355308
0.0,0.25,21.04116,2.0,2208,j@nagadh,291,70.93331,49.88436628844752,185.5,2013,0.169838414
0.0,0.25,21.04116,28.0,2209,j@nagadh,267,71.01294,41.80104663761424,189.15,2013,0.495795459
1.5,1.5,21.04116,55.0,2210,j@nagadh,442,71.09256,76.57897883884324,181.4,2013,11.68815804
23.5,3.75,21.04116,50.0,2211,amreli,357,71.17219,85.59046383797673,211.35,2013,108.3813477
41.0,4.8125,21.04116,74.0,2212,amreli,236,71.25181,45.69288784920472,142.6,2013,319.0704041
63.5,4.0,21.04116,90.0,2213,amreli,150,71.33144,27.037520226529647,91.35,2013,765.1384277
76.0,2.4375,21.04116,97.0,2214,amreli,101,71.41106,18.72805382307516,53.4,2013,884.6375122
72.0,4.6875,21.04116,96.0,2215,amreli,60,71.49069,17.541023345289748,32.25,2013,631.4190063
82.5,5.375,21.04116,92.0,2216,amreli,46,71.57031,15.213398699830355,21.45,2013,674.2938232
79.0,8.5625,21.04116,87.0,2217,bhavnagar,43,71.64994,13.45910472505508,17.95,2013,424.2257996
60.5,11.1875,21.04116,88.0,2218,bhavnagar,31,71.72956,10.017983829094554,11.2,2013,202.5654755
6.5,7.5,21.04116,67.0,2219,,20,71.80919,5.954829972383762,3.8,2013,17.12898445
0.0,0.6875,21.04116,27.0,2220,,14,71.88882,3.338787204959309,1.05,2013,2.482500076
0.0,1.0,21.04116,20.0,2221,,12,72.68507,3.315116890850156,1.1,2013,3.505495071
8.0,6.3125,21.04116,72.0,2222,navsari,11,72.76469,2.964371771556328,2.75,2013,14.86595345
31.5,8.125,21.04116,88.0,2223,navsari,12,72.84432,3.286335345030997,6.0,2013,61.56192017
68.0,9.5625,21.04116,82.0,2224,navsari,18,72.92394,3.1697791721190924,12.05,2013,123.5893097
76.5,8.75,21.04116,88.0,2225,navsari,26,73.00357,5.055689863905815,18.2,2013,153.4661865
79.5,8.375,21.04116,87.0,2226,s@rat,31,73.08319,4.727314248069405,23.55,2013,164.0887451
64.5,9.1875,21.04116,91.0,2227,s@rat,45,73.16282,6.398437309218556,33.4,2013,176.2326508
59.5,11.1875,21.04116,82.0,2228,tapi,66,73.24244,7.845221475522536,46.95,2013,150.9295197
62.0,13.6875,21.04116,74.0,2229,tapi,84,73.32207,8.218272324521742,63.4,2013,176.6286469
30.5,10.625,21.04116,63.0,2230,tapi,104,73.40169,10.39362785556612,81.65,2013,155.7047729
24.0,9.8125,21.04116,36.0,2231,tapi,166,73.48132,17.607100840286,111.3,2013,133.3799286
21.5,9.1875,21.04116,35.0,2232,tapi,195,73.56094,21.58303732100744,152.35,2013,63.76973724
11.5,7.5,21.04116,40.0,2233,tapi,325,73.64057,47.20158895630528,201.9,2013,45.15650177
2.0,2.4375,21.04116,11.0,2234,tapi,447,73.72019,65.06602416007912,315.75,2013,0.805127501
2.0,3.375,21.04116,76.0,2235,nandurbar,485,73.79982,89.40016778507746,362.1,2013,2.532216549
0.0,0.0,20.96056,0.0,2236,,0,70.13706,0.0,0.0,2013,0.021734757
0.0,0.375,20.96056,77.0,2237,,7,70.21669,1.9563997546513847,0.65,2013,20.05119324
39.5,1.875,20.96056,95.0,2238,g|r somnath,26,70.29631,7.585512507405153,6.4,2013,121.2374496
64.0,4.6875,20.96056,82.0,2239,g|r somnath,51,70.37594,15.158743351610648,21.75,2013,156.3478394
76.0,7.875,20.96056,86.0,2240,g|r somnath,70,70.45556,17.82379028153103,36.25,2013,195.0167847
72.0,7.625,20.96056,86.0,2241,g|r somnath,90,70.53519,16.6520269036535,52.1,2013,212.023468
62.5,6.0625,20.96056,76.0,2242,g|r somnath,125,70.61481,23.157018374566277,75.95,2013,264.1915588
61.0,5.1875,20.96056,82.0,2243,g|r somnath,140,70.69444,28.705182458921943,89.75,2013,188.9639893
37.0,7.0625,20.96056,81.0,2244,g|r somnath,172,70.77406,32.35521596280884,103.2,2013,64.89784241
35.0,4.375,20.96056,81.0,2245,g|r somnath,204,70.85369,36.53477795197338,119.9,2013,37.42695618
43.0,5.3125,20.96056,74.0,2246,g|r somnath,240,70.93331,43.44591465258845,119.05,2013,44.47911453
68.5,3.5625,20.96056,90.0,2247,j@nagadh,159,71.01294,33.09422154999268,105.15,2013,81.06413269
75.0,5.0,20.96056,87.0,2248,g|r somnath,159,71.09256,28.09733083408458,91.2,2013,146.427124
69.5,3.0625,20.96056,87.0,2249,g|r somnath,166,71.17219,34.25945125071328,87.3,2013,217.8308868
71.0,3.1875,20.96056,85.0,2250,amreli,127,71.25181,28.26459799820263,70.75,2013,644.6368408
73.0,5.0625,20.96056,89.0,2251,amreli,78,71.33144,21.60387696687796,40.65,2013,720.5162964
54.0,8.0,20.96056,89.0,2252,amreli,54,71.41106,12.848638060121392,27.25,2013,530.3269043
8.5,9.8125,20.96056,78.0,2253,amreli,29,71.49069,8.62206471791995,11.6,2013,200.2632599
0.0,1.5625,20.96056,12.0,2254,amreli,8,71.57031,2.740437921208944,2.3,2013,23.13633728
0.0,1.125,20.96056,22.0,2255,,11,71.64994,2.654712790491657,1.45,2013,14.04578972
0.0,0.0,20.96056,0.0,2256,,15,71.72956,3.2691742076555053,0.75,2013,3.186151028
0.0,0.0,20.96056,0.0,2257,,0,71.80919,0.0,0.0,2013,0.530005217
0.0,0.0,20.96056,0.0,2258,,0,72.68507,0.0,0.0,2013,2.294631004
2.0,4.9375,20.96056,68.0,2259,navsari,5,72.76469,1.6462077633154328,1.3,2013,9.341385841
16.0,6.625,20.96056,49.0,2260,navsari,12,72.84432,3.3166247903554,6.0,2013,46.70382309
36.5,8.0625,20.96056,67.0,2261,navsari,17,72.92394,4.373499742768942,10.65,2013,74.13531494
49.5,5.0625,20.96056,61.0,2262,navsari,26,73.00357,4.448595283907045,17.1,2013,124.9742584
55.0,6.8125,20.96056,76.0,2263,navsari,34,73.08319,5.630275304103699,24.0,2013,184.0193939
45.0,8.375,20.96056,60.0,2264,s@rat,43,73.16282,5.731273854912188,33.95,2013,267.8124695
48.0,9.0625,20.96056,84.0,2265,tapi,68,73.24244,9.028288874421332,50.7,2013,195.7964783
45.0,11.625,20.96056,84.0,2266,tapi,83,73.32207,7.4463078099149245,68.05,2013,179.2259674
18.5,7.375,20.96056,44.0,2267,tapi,121,73.40169,14.060138690638864,89.75,2013,119.935112
3.0,2.4375,20.96056,9.0,2268,tapi,203,73.48132,24.71841418861655,127.0,2013,12.51121807
1.5,1.9375,20.96056,13.0,2269,dangs,340,73.56094,60.87766421274719,195.9,2013,2.08712554
2.5,2.75,20.96056,26.0,2270,dangs,427,73.64057,77.99769227355384,247.4,2013,2.769945383
1.0,0.625,20.96056,3.0,2271,dangs,442,73.72019,58.723313087733736,334.65,2013,0.826679409
1.0,1.25,20.96056,10.0,2272,tapi,555,73.79982,53.49822426959609,429.8,2013,1.005337358
1.5,1.1875,20.96056,5.0,2273,tapi,545,73.87944,59.239345033516365,471.0,2013,0.469050169
0.0,0.1875,20.87996,4.0,2274,,12,70.29631,2.615339366124404,0.6,2013,5.44211483
0.0,1.125,20.87996,64.0,2275,,16,70.37594,5.156306817868773,3.25,2013,20.27183914
68.5,3.9375,20.87996,85.0,2276,g|r somnath,23,70.45556,7.879562170577754,9.25,2013,140.2073975
81.0,5.375,20.87996,96.0,2277,g|r somnath,45,70.53519,12.5263721803242,23.3,2013,179.551178
74.5,4.625,20.87996,86.0,2278,g|r somnath,66,70.61481,15.034876121870774,38.95,2013,207.4209595
78.5,4.1875,20.87996,88.0,2279,g|r somnath,74,70.69444,16.758878244083043,40.8,2013,217.5081177
78.0,8.1875,20.87996,92.0,2280,g|r somnath,93,70.77406,19.30148957982259,48.55,2013,176.7785187
76.0,9.0,20.87996,92.0,2281,g|r somnath,109,70.85369,25.87175100374925,53.45,2013,109.9706116
66.5,11.5625,20.87996,85.0,2282,g|r somnath,110,70.93331,25.491714340153745,59.65,2013,138.2038116
73.5,11.8125,20.87996,90.0,2283,g|r somnath,80,71.01294,16.626710438327844,52.95,2013,174.222702
80.0,9.125,20.87996,87.0,2284,g|r somnath,70,71.09256,15.602804235136707,44.55,2013,195.9539032
72.0,11.8125,20.87996,85.0,2285,g|r somnath,76,71.17219,17.399640800890115,33.95,2013,310.6870422
66.5,12.8125,20.87996,85.0,2286,amreli,57,71.25181,14.09352688293459,28.65,2013,785.8458252
25.5,8.0625,20.87996,78.0,2287,amreli,33,71.33144,9.708758932015977,13.2,2013,362.1980286
10.5,4.8125,20.87996,62.0,2288,amreli,41,71.41106,11.47987369268495,11.25,2013,87.04559326
0.0,1.6875,20.87996,28.0,2289,,21,71.49069,8.224354077980836,5.6,2013,13.79518795
0.0,2.25,20.87996,46.0,2290,,5,72.76469,1.2409673645990855,0.4,2013,0.072622783
8.0,5.375,20.87996,46.0,2291,navsari,13,72.84432,4.1,4.3,2013,37.58328629
18.0,3.875,20.87996,58.0,2292,navsari,20,72.92394,4.498888751680798,11.6,2013,48.53165054
21.5,2.75,20.87996,69.0,2293,navsari,24,73.00357,2.7640549922170505,17.4,2013,61.39820862
39.0,4.9375,20.87996,69.0,2294,navsari,37,73.08319,5.192301994298868,26.8,2013,102.3465347
34.0,9.3125,20.87996,63.0,2295,navsari,47,73.16282,5.536018424824832,37.05,2013,118.4480591
25.5,7.375,20.87996,47.0,2296,s@rat,62,73.24244,5.686826883245173,52.6,2013,126.9970016
30.5,10.6875,20.87996,49.0,2297,tapi,85,73.32207,7.788452991448301,69.2,2013,127.4161606
10.5,7.125,20.87996,33.0,2298,tapi,152,73.40169,23.37151043471517,97.35,2013,46.57773972
3.5,3.5,20.87996,20.0,2299,tapi,288,73.48132,46.21934118959291,154.85,2013,2.224809885
1.0,1.0625,20.87996,8.0,2300,dangs,428,73.56094,85.58247484152348,249.2,2013,0.448100001
1.0,0.8125,20.87996,3.0,2301,dangs,506,73.79982,60.22707032556042,413.0,2013,0.443944335
1.5,1.25,20.87996,5.0,2302,dangs,567,73.87944,54.4110282939038,476.8,2013,2.472398996
0.0,0.0,20.79936,0.0,2303,,0,70.37594,0.0,0.0,2013,0.02070944
0.0,0.3125,20.79936,29.0,2304,,11,70.45556,3.3000000000000003,1.1,2013,11.35978699
2.0,1.0,20.79936,96.0,2305,,21,70.53519,6.343500610861482,4.6,2013,47.7325325
72.0,4.5625,20.79936,85.0,2306,g|r somnath,34,70.61481,10.494165045395466,10.85,2013,124.1215591
78.0,3.5625,20.79936,93.0,2307,g|r somnath,31,70.69444,8.888194417315589,15.0,2013,195.2588348
84.0,5.5,20.79936,99.0,2308,g|r somnath,38,70.77406,8.544588931013593,20.3,2013,191.9458771
74.0,6.625,20.79936,92.0,2309,g|r somnath,34,70.85369,11.083320801997928,14.4,2013,82.44182587
74.0,8.4375,20.79936,94.0,2310,g|r somnath,41,70.93331,10.571187255932989,21.5,2013,157.8285828
52.0,15.75,20.79936,84.0,2311,g|r somnath,44,71.01294,11.182463950310773,24.55,2013,48.44870758
51.5,16.6875,20.79936,77.0,2312,g|r somnath,31,71.09256,10.504284840006958,16.4,2013,66.53541565
26.5,9.8125,20.79936,64.0,2313,g|r somnath,30,71.17219,8.997082860572087,10.05,2013,42.47855377
0.0,5.5625,20.79936,85.0,2314,,23,71.25181,7.908697743623788,5.45,2013,144.3634491
0.0,0.875,20.79936,47.0,2315,,16,71.33144,4.842261868176896,1.95,2013,49.78175735
0.0,0.0,20.79936,0.0,2316,,0,71.41106,0.0,0.0,2013,0.906250179
1.0,0.9375,20.79936,5.0,2317,navsari,5,72.84432,1.8567444627627143,1.55,2013,1.713129401
9.0,6.5625,20.79936,36.0,2318,navsari,21,72.92394,6.000833275471,7.7,2013,10.04904747
8.5,4.5,20.79936,24.0,2319,navsari,22,73.00357,5.101715397785338,12.85,2013,69.50585175
27.5,11.5625,20.79936,51.0,2320,navsari,34,73.08319,5.113462623311135,23.55,2013,90.39887238
28.0,9.6875,20.79936,63.0,2321,navsari,50,73.16282,6.506919393998976,38.4,2013,109.0930634
16.5,6.0,20.79936,47.0,2322,navsari,126,73.24244,22.42676971835221,63.2,2013,98.60771179
14.5,6.875,20.79936,47.0,2323,navsari,131,73.32207,18.304302772845517,85.05,2013,81.65092468
18.5,7.3125,20.79936,39.0,2324,navsari,234,73.40169,33.57901130170452,115.5,2013,38.98350143
6.0,4.4375,20.79936,24.0,2325,navsari,299,73.48132,52.0508405311576,166.1,2013,1.783328056
2.0,2.1875,20.79936,12.0,2326,dangs,418,73.56094,94.69174990462474,249.15,2013,0.125957176
1.0,1.0,20.79936,3.0,2327,dangs,595,73.72019,73.58097580217321,424.8,2013,3.744063616
1.0,0.6875,20.79936,2.0,2328,dangs,644,73.79982,87.10889736416138,490.8,2013,3.269782782
1.0,0.875,20.79936,4.0,2329,dangs,639,73.87944,69.76766801319935,518.65,2013,0.790880382
0.0,0.0,20.71876,0.0,2330,,0,70.53519,0.0,0.0,2013,0.020407401
0.0,0.5,20.71876,17.0,2331,,11,70.61481,2.3973944189473704,0.55,2013,2.001446962
1.5,1.375,20.71876,93.0,2332,,12,70.69444,4.210403781111736,2.35,2013,42.46925735
24.0,3.25,20.71876,99.0,2333,g|r somnath,18,70.77406,6.825503644420681,6.25,2013,47.25443649
7.0,3.9375,20.71876,65.0,2334,g|r somnath,18,70.85369,5.201922721455981,4.8,2013,13.98083305
4.0,4.125,20.71876,80.0,2335,diu,30,70.93331,9.144807269702298,6.85,2013,28.62431145
1.0,4.6875,20.71876,66.0,2336,,28,71.01294,8.954747344286158,5.75,2013,5.424235344
0.0,3.0625,20.71876,52.0,2337,,23,71.09256,6.232976816898969,3.5,2013,1.295284867
0.0,0.4375,20.71876,10.0,2338,,8,71.17219,2.2555487137279924,0.75,2013,0.272005737
0.0,0.9375,20.71876,6.0,2339,,4,72.84432,1.3219304066402289,0.55,2013,0.307526737
4.5,4.125,20.71876,18.0,2340,valsad,17,72.92394,4.779121258139408,7.6,2013,49.00108719
7.5,3.5625,20.71876,24.0,2341,valsad,27,73.00357,6.530505340323978,14.95,2013,95.20036316
19.0,6.5625,20.71876,48.0,2342,navsari,36,73.08319,6.101434257615171,25.85,2013,104.9312897
14.5,6.8125,20.71876,28.0,2343,navsari,61,73.16282,7.502499583472164,44.75,2013,130.0978241
7.5,4.0625,20.71876,26.0,2344,navsari,153,73.24244,28.353130338641623,81.0,2013,108.6463699
4.0,2.75,20.71876,14.0,2345,navsari,318,73.32207,58.55544381182675,144.6,2013,32.41783905
7.5,5.6875,20.71876,39.0,2346,navsari,297,73.40169,54.99054464178364,192.2,2013,30.99246788
2.0,3.3125,20.71876,22.0,2347,dangs,456,73.48132,93.22256969210837,238.05,2013,2.46625495
1.0,0.8125,20.71876,3.0,2348,dangs,452,73.56094,76.90466500804746,277.65,2013,1.413205624
0.0,0.4375,20.71876,2.0,2349,dangs,466,73.64057,76.4620657581261,337.55,2013,1.049421787
0.0,0.3125,20.71876,2.0,2350,dangs,614,73.72019,84.59308482376086,416.1,2013,1.254004598
0.0,0.1875,20.71876,1.0,2351,dangs,946,73.79982,144.75029360937407,578.55,2013,0.712937832
0.0,0.25,20.63816,3.0,2352,,3,72.84432,0.653834841531101,0.15,2013,0.775033653
6.0,2.5,20.63816,10.0,2353,valsad,18,72.92394,6.112282715974451,8.2,2013,51.50742722
16.0,3.25,20.63816,33.0,2354,valsad,32,73.00357,5.796550698475776,23.0,2013,112.4827499
13.5,3.625,20.63816,24.0,2355,navsari,49,73.08319,7.927168473042565,34.4,2013,94.31243134
6.5,2.625,20.63816,16.0,2356,navsari,96,73.16282,15.255818562109344,56.4,2013,118.801506
2.0,1.375,20.63816,8.0,2357,navsari,203,73.24244,38.82328553844973,109.55,2013,54.64869308
1.0,0.625,20.63816,3.0,2358,navsari,299,73.32207,56.292339620946656,179.65,2013,4.464465141
1.0,1.25,20.63816,7.0,2359,navsari,479,73.40169,91.9198020015274,269.5,2013,3.553491831
0.0,0.375,20.63816,2.0,2360,nashik,637,73.48132,91.82770551418564,340.35,2013,0.078368098
0.0,0.375,20.63816,2.0,2361,nashik,584,73.56094,118.75306311838868,371.9,2013,0.065013729
0.0,0.125,20.63816,2.0,2362,dangs,632,73.64057,94.0473816754087,399.7,2013,0.048278056
0.0,0.3125,20.55756,5.0,2363,,0,72.84432,0.0,0.0,2013,5.212264538
4.0,2.125,20.55756,7.0,2364,valsad,36,72.92394,8.817454281140334,9.45,2013,54.88277817
7.0,2.25,20.55756,15.0,2365,valsad,36,73.00357,7.632004979034016,26.45,2013,100.269928
7.0,2.125,20.55756,17.0,2366,valsad,55,73.08319,6.636829062135019,43.55,2013,117.4422531
8.0,3.4375,20.55756,21.0,2367,valsad,164,73.16282,23.998906225076176,69.45,2013,100.0163651
2.0,1.3125,20.55756,9.0,2368,valsad,266,73.24244,50.34620144559071,123.6,2013,45.16567993
0.0,0.25,20.55756,2.0,2369,valsad,474,73.32207,95.53983462409802,225.2,2013,2.067540407
0.0,0.125,20.55756,4.0,2370,valsad,566,73.40169,102.8563439949136,293.35,2013,1.30892694
0.0,0.25,20.55756,4.0,2371,nashik,406,73.48132,42.98310714687806,329.45,2013,1.184520721
1.0,1.0,20.47696,10.0,2372,,17,72.84432,6.184456322103021,3.45,2013,6.024679661
3.0,1.8125,20.47696,10.0,2373,valsad,31,72.92394,8.144169693713412,14.65,2013,67.75196075
6.5,2.375,20.47696,40.0,2374,valsad,41,73.00357,6.779380502671317,31.2,2013,125.2022018
13.0,3.3125,20.47696,40.0,2375,valsad,58,73.08319,7.671212420471746,44.45,2013,112.9069061
6.5,2.8125,20.47696,11.0,2376,valsad,166,73.16282,24.02103245075032,70.7,2013,83.44122314
1.0,0.6875,20.47696,6.0,2377,valsad,279,73.24244,68.47939471110999,140.65,2013,17.47297287
0.0,0.0625,20.47696,1.0,2378,valsad,562,73.32207,139.9332966094918,261.35,2013,0.075951859
0.0,0.0,20.47696,0.0,2379,valsad,576,73.40169,126.84305262804108,345.2,2013,1.662134051
0.0,0.25,20.47696,3.0,2380,nashik,572,73.48132,92.52636110860514,377.65,2013,1.906920195
0.0,0.375,20.39636,7.0,2381,,15,72.76469,3.2691742076555053,0.75,2013,3.057105064
3.0,2.0,20.39636,10.0,2382,daman,25,72.84432,8.181686867633104,8.6,2013,5.609401703
5.0,2.625,20.39636,10.0,2383,valsad,33,72.92394,5.809259849584971,21.45,2013,39.0376358
5.0,2.0,20.39636,21.0,2384,valsad,41,73.00357,6.781592733274389,30.1,2013,106.7438507
7.0,2.75,20.39636,21.0,2385,valsad,112,73.08319,19.74303674716734,55.25,2013,86.02539825
6.0,2.4375,20.39636,10.0,2386,valsad,241,73.16282,46.6008583611933,96.6,2013,46.06538773
1.0,0.875,20.39636,8.0,2387,valsad,352,73.24244,98.8379861186983,196.45,2013,0.648135245
0.0,0.0625,20.39636,1.0,2388,valsad,524,73.32207,117.07471973060623,267.1,2013,0.529326379
0.0,0.0,20.31576,0.0,2389,,0,72.68507,0.0,0.0,2013,0.106922239
2.0,1.25,20.31576,11.0,2390,,27,72.76469,8.123422923866515,4.9,2013,33.48332977
4.5,2.0625,20.31576,9.0,2391,valsad,55,72.84432,13.58114501800198,26.05,2013,35.7407341
