Index,Latitude,Longitude,2018,2019
1161,22.57257,71.80919,190.2762146,238.1628418
1162,22.57257,71.88882,102.6599121,135.6618805
1163,22.57257,71.96844,149.5852051,188.1354523
1164,22.57257,72.04807,44.15715408,57.89868546
1165,22.57257,72.12769,68.07341003,90.63781738
1166,22.57257,72.20732,122.9842911,126.7771149
1167,22.57257,72.28694,140.2546844,135.7506104
1168,22.57257,72.36657,179.9120636,187.2558441
1169,22.57257,72.44619,235.1367493,206.7790222
1170,22.57257,72.52582,316.6205139,206.2405243
1171,22.57257,72.60544,150.6828766,166.8499756
1172,22.57257,72.68507,244.6975708,255.2376709
1173,22.57257,72.76469,290.9656372,235.1701355
1174,22.57257,72.84432,218.0490265,183.2051392
1175,22.57257,72.92394,147.1096649,117.2055054
1176,22.57257,73.00357,365.2395935,287.4447632
1177,22.57257,73.08319,271.8985596,211.693634
1178,22.57257,73.16282,227.7731781,222.4850922
1179,22.57257,73.24244,410.1596985,449.1760559
1180,22.57257,73.32207,269.1506653,331.1387329
1181,22.57257,73.40169,114.3960037,155.6140137
1182,22.57257,73.48132,63.82972717,103.9819946
1183,22.57257,73.56094,156.7738953,196.5990906
1184,22.57257,73.64057,103.7735596,122.5206757
1185,22.57257,73.72019,135.1370239,117.1902695
1186,22.57257,73.79982,157.9647217,182.2422028
1187,22.57257,73.87944,23.76491356,30.06937408
1188,22.57257,73.95907,27.83682251,22.45578957
1189,22.57257,74.03869,28.29726982,25.2351017
1190,22.57257,74.11832,5.863071442,5.114079952
1191,22.57257,74.19794,4.250833988,3.057155371
1192,22.57257,74.27757,0.326165974,0.281586289
1193,22.49197,69.89819,0.332710505,0.600941598
1194,22.49197,69.97781,6.390368938,10.10416222
1195,22.49197,70.05744,18.00873947,29.22055817
1196,22.49197,70.13706,142.7703552,201.5112457
1197,22.49197,70.21669,260.4475403,272.9564819
1198,22.49197,70.29631,214.1860657,266.0550842
1199,22.49197,70.37594,202.8401337,239.8581238
1200,22.49197,70.45556,167.9079437,218.9898834
1201,22.49197,70.53519,204.2365112,268.5344238
1202,22.49197,70.61481,270.8615417,431.9032288
1203,22.49197,70.69444,240.3900757,305.5498352
1204,22.49197,70.77406,232.8834381,290.6749878
1205,22.49197,70.85369,184.8330994,226.3416748
1206,22.49197,70.93331,110.1409531,124.1171417
1207,22.49197,71.01294,30.14606667,30.39666367
1208,22.49197,71.09256,25.18958092,29.36650276
1209,22.49197,71.17219,77.23838043,79.2252655
1210,22.49197,71.25181,128.3437347,185.884079
1211,22.49197,71.33144,123.4052429,168.5470886
1212,22.49197,71.41106,188.7019348,238.8380585
1213,22.49197,71.49069,130.127121,186.5599365
1214,22.49197,71.57031,255.5472565,350.0005188
1215,22.49197,71.64994,271.4614868,320.2453918
1216,22.49197,71.72956,244.9085999,298.669281
1217,22.49197,71.80919,220.4815063,272.2346497
1218,22.49197,71.88882,41.80784988,50.17988205
1219,22.49197,71.96844,56.11756516,73.48394775
1220,22.49197,72.04807,11.77269745,13.44164276
1221,22.49197,72.12769,23.18258667,21.71156311
1222,22.49197,72.20732,110.6976395,100.335083
1223,22.49197,72.28694,149.0676727,160.4499054
1224,22.49197,72.36657,193.3116302,198.6596222
1225,22.49197,72.44619,284.2601013,261.4847107
1226,22.49197,72.52582,196.4160309,153.1548004
1227,22.49197,72.60544,220.5191803,197.4879456
1228,22.49197,72.68507,305.918457,228.0469513
1229,22.49197,72.76469,281.6354675,215.9062653
1230,22.49197,72.84432,246.3996582,209.5451965
1231,22.49197,72.92394,230.8273163,172.1193848
1232,22.49197,73.00357,454.6767883,320.4002991
1233,22.49197,73.08319,225.1461182,137.8584595
1234,22.49197,73.16282,354.2733765,341.7220154
1235,22.49197,73.24244,274.1417236,282.6577454
1236,22.49197,73.32207,165.1919861,222.2084351
1237,22.49197,73.40169,133.9311066,168.6575623
1238,22.49197,73.48132,40.71878815,49.48723221
1239,22.49197,73.56094,69.67102814,82.99530792
1240,22.49197,73.64057,100.1305313,123.5095291
1241,22.49197,73.72019,255.0610504,231.5223999
1242,22.49197,73.79982,237.6677704,279.738739
1243,22.49197,73.87944,19.83632088,36.58044434
1244,22.49197,73.95907,15.65335464,42.84127808
1245,22.49197,74.03869,23.49776649,24.90973091
1246,22.49197,74.11832,6.15619278,5.162878036
1247,22.41137,69.02231,0.633250773,2.551147223
1248,22.41137,69.10194,0.571392894,2.331336021
1249,22.41137,69.65931,0.104361847,0.188498348
1250,22.41137,69.73894,0.912031829,1.647311687
1251,22.41137,69.81856,0.42800203,0.773057163
1252,22.41137,69.89819,4.562173843,9.458071709
1253,22.41137,69.97781,54.75630188,53.67095947
1254,22.41137,70.05744,103.0195389,101.8712616
1255,22.41137,70.13706,222.8093872,292.8656921
1256,22.41137,70.21669,189.8857117,250.1164398
1257,22.41137,70.29631,245.1587677,251.0483246
1258,22.41137,70.37594,251.8595734,324.8032837
1259,22.41137,70.45556,211.4439087,307.1704102
1260,22.41137,70.53519,218.5769348,329.9017334
1261,22.41137,70.61481,215.1442566,380.70755
1262,22.41137,70.69444,192.8123169,272.5794678
1263,22.41137,70.77406,224.6629944,351.204895
1264,22.41137,70.85369,183.7078094,269.942627
1265,22.41137,70.93331,147.6992645,186.895874
1266,22.41137,71.01294,24.53772545,44.66567612
1267,22.41137,71.09256,94.80478668,119.7425995
1268,22.41137,71.17219,255.6251068,302.6410217
1269,22.41137,71.25181,109.022644,141.5736237
1270,22.41137,71.33144,160.3444214,233.40802
1271,22.41137,71.41106,238.9811554,316.3695984
1272,22.41137,71.49069,216.3085175,283.1841431
1273,22.41137,71.57031,251.7470551,324.453125
1274,22.41137,71.64994,298.1316223,408.22229
1275,22.41137,71.72956,230.915741,363.81604
1276,22.41137,71.80919,86.39674377,123.7042999
1277,22.41137,71.88882,33.22934723,40.67367554
1278,22.41137,71.96844,34.83555984,35.13332748
1279,22.41137,72.04807,2.034030199,2.397006512
1280,22.41137,72.12769,79.53508759,83.22442627
1281,22.41137,72.20732,95.36525726,100.2130051
1282,22.41137,72.28694,64.53125,73.37062836
1283,22.41137,72.36657,51.18637848,48.4600563
1284,22.41137,72.44619,174.699234,141.2579498
1285,22.41137,72.52582,152.9659271,116.0650787
1286,22.41137,72.60544,212.1955414,190.2763367
1287,22.41137,72.68507,464.7617798,340.6766357
1288,22.41137,72.76469,511.6602173,419.8895874
1289,22.41137,72.84432,324.5998535,267.5122375
1290,22.41137,72.92394,410.8906555,323.7537537
1291,22.41137,73.00357,471.842865,293.1005249
1292,22.41137,73.08319,124.6714096,128.2916412
1293,22.41137,73.16282,156.6923523,151.9256744
1294,22.41137,73.24244,29.36240578,17.71715927
1295,22.41137,73.32207,79.96718597,91.49765778
1296,22.41137,73.40169,79.86837006,118.2318802
1297,22.41137,73.48132,58.33998489,36.97119522
1298,22.41137,73.56094,19.35256386,13.92532253
1299,22.41137,73.64057,6.760454178,10.98863697
1300,22.41137,73.72019,146.9186249,167.1824646
1301,22.41137,73.79982,530.9112549,581.0109253
1302,22.41137,73.87944,305.5706177,398.462616
1303,22.41137,73.95907,140.4240265,230.7373352
1304,22.41137,74.03869,47.53688431,56.2862854
1305,22.41137,74.11832,59.917099,51.71809387
1306,22.41137,74.19794,2.329685926,2.966331005
1307,22.33077,69.02231,9.061705589,13.5357914
1308,22.33077,69.10194,5.127950668,12.18766499
1309,22.33077,69.18156,0.295669794,1.453608394
1310,22.33077,69.26119,0.031558126,0.130123809
1311,22.33077,69.34081,0.124118485,0.511778474
1312,22.33077,69.42044,1.620942831,5.143177509
1313,22.33077,69.50006,2.220283985,7.742084026
1314,22.33077,69.57969,0.675717831,2.701574802
1315,22.33077,69.65931,1.40811491,4.858618259
1316,22.33077,69.73894,0.353647858,0.638758719
1317,22.33077,69.81856,3.839946508,2.318542004
1318,22.33077,69.89819,27.83329391,39.3431015
1319,22.33077,69.97781,107.8634109,115.2802048
1320,22.33077,70.05744,256.8332825,288.1877441
1321,22.33077,70.13706,306.210022,321.8624573
1322,22.33077,70.21669,302.7800293,373.6408081
1323,22.33077,70.29631,194.2404633,230.1461182
1324,22.33077,70.37594,251.4818115,292.0637512
1325,22.33077,70.45556,226.6292725,310.9341736
1326,22.33077,70.53519,275.4617615,464.9432373
1327,22.33077,70.61481,238.0884094,428.6074829
1328,22.33077,70.69444,159.5496216,309.3942871
1329,22.33077,70.77406,80.49281311,146.9296875
1330,22.33077,70.85369,121.8600311,193.9117889
1331,22.33077,70.93331,287.935791,482.0135193
1332,22.33077,71.01294,127.4572906,194.1683044
1333,22.33077,71.09256,38.12406158,47.97164917
1334,22.33077,71.17219,205.2514801,236.4558258
1335,22.33077,71.25181,178.3571167,223.2163239
1336,22.33077,71.33144,93.04737091,137.3392944
1337,22.33077,71.41106,124.3744507,153.0242615
1338,22.33077,71.49069,163.8870087,261.9536133
1339,22.33077,71.57031,172.5125122,417.7996521
1340,22.33077,71.64994,173.380127,478.0498962
1341,22.33077,71.72956,268.2335205,789.0535889
1342,22.33077,71.80919,191.0687408,556.229187
1343,22.33077,71.88882,166.456192,326.9345703
1344,22.33077,71.96844,87.08075714,102.879509
1345,22.33077,72.04807,15.4772377,16.80926132
1346,22.33077,72.12769,184.9445648,185.0254974
1347,22.33077,72.20732,64.82762909,73.11749268
1348,22.33077,72.28694,20.81185913,26.43709183
1349,22.33077,72.36657,8.848298073,6.229590893
1350,22.33077,72.44619,63.89241028,45.3575592
1351,22.33077,72.52582,46.1452713,47.0760994
1352,22.33077,72.60544,76.98545074,67.25749969
1353,22.33077,72.68507,269.141449,207.1608124
1354,22.33077,72.76469,363.8890991,304.2238159
1355,22.33077,72.84432,321.3716431,275.9974976
1356,22.33077,72.92394,374.6585388,299.5931091
1357,22.33077,73.00357,402.088562,339.5646362
1358,22.33077,73.08319,203.4590149,223.8345184
1359,22.33077,73.16282,47.61634827,75.23921204
1360,22.33077,73.24244,31.65018272,22.79815292
1361,22.33077,73.32207,99.47340393,78.42073822
1362,22.33077,73.40169,76.48504639,83.15791321
1363,22.33077,73.48132,60.99251938,64.69786835
1364,22.33077,73.56094,85.31156921,95.37557983
1365,22.33077,73.64057,35.34961319,60.4661026
1366,22.33077,73.72019,164.4707031,171.5775757
1367,22.33077,73.79982,430.7736816,499.2886353
1368,22.33077,73.87944,305.4296265,431.4983521
1369,22.33077,73.95907,278.3383789,323.4927063
1370,22.33077,74.03869,24.79896736,50.96526718
1371,22.33077,74.11832,13.01497173,12.09889317
1372,22.33077,74.19794,1.708816051,2.410666227
1373,22.25017,69.02231,2.785691261,3.212196112
1374,22.25017,69.10194,1.333901405,2.946741104
1375,22.25017,69.18156,0.234592214,1.234911919
1376,22.25017,69.26119,7.916589737,19.18741989
1377,22.25017,69.34081,10.56149769,32.74668503
1378,22.25017,69.42044,37.98115921,54.89586258
1379,22.25017,69.50006,22.93754768,58.08886337
1380,22.25017,69.57969,6.190590382,25.15063095
1381,22.25017,69.65931,7.10400629,23.14435768
1382,22.25017,69.73894,9.010334969,28.63801193
1383,22.25017,69.81856,22.51411819,25.35880852
1384,22.25017,69.89819,133.0568695,200.6929779
1385,22.25017,69.97781,146.4960938,202.9412689
1386,22.25017,70.05744,121.7865829,119.4914627
1387,22.25017,70.13706,168.5162659,192.8397522
1388,22.25017,70.21669,187.3318787,239.3878479
1389,22.25017,70.29631,216.5925598,283.0525513
1390,22.25017,70.37594,201.3013,253.7153015
1391,22.25017,70.45556,255.8914032,283.4234924
1392,22.25017,70.53519,190.4079132,285.6403503
1393,22.25017,70.61481,132.5142365,232.0692139
1394,22.25017,70.69444,59.28274536,101.4277115
1395,22.25017,70.77406,80.1135788,130.1090088
1396,22.25017,70.85369,88.9776001,114.8686523
1397,22.25017,70.93331,220.8331909,320.2155151
1398,22.25017,71.01294,246.0674438,359.5114746
1399,22.25017,71.09256,105.0461044,179.1811371
1400,22.25017,71.17219,137.0784149,165.8925018
1401,22.25017,71.25181,135.7452393,182.0997314
1402,22.25017,71.33144,117.6639175,161.7637787
1403,22.25017,71.41106,138.1648712,205.198349
1404,22.25017,71.49069,185.3630676,510.1956787
1405,22.25017,71.57031,192.806076,601.987915
1406,22.25017,71.64994,180.3637085,531.2589722
1407,22.25017,71.72956,259.201355,793.0974731
1408,22.25017,71.80919,205.282959,596.7913818
1409,22.25017,71.88882,209.9618988,495.3063049
1410,22.25017,71.96844,151.5016327,323.9632874
1411,22.25017,72.04807,96.75725555,183.2086945
1412,22.25017,72.12769,151.0832214,168.2067719
1413,22.25017,72.20732,50.29616928,49.67147446
1414,22.25017,72.28694,8.58259201,14.2522192
1415,22.25017,72.36657,0.584003031,0.901855826
1416,22.25017,72.44619,1.246662855,0.90831697
1417,22.25017,72.52582,2.629059553,2.221689463
1418,22.25017,72.60544,51.03324127,62.84697723
1419,22.25017,72.68507,49.63536072,54.71596527
1420,22.25017,72.76469,177.764801,159.1499329
1421,22.25017,72.84432,204.8261261,203.8691559
1422,22.25017,72.92394,168.3367157,238.6121674
1423,22.25017,73.00357,231.1359558,235.3635712
1424,22.25017,73.08319,375.885376,396.6424255
1425,22.25017,73.16282,117.068718,215.732132
1426,22.25017,73.24244,107.5644684,164.1947937
1427,22.25017,73.32207,250.4362946,291.4213562
1428,22.25017,73.40169,176.2884369,267.4461975
1429,22.25017,73.48132,209.3672333,259.0151062
1430,22.25017,73.56094,275.3302307,426.4567566
1431,22.25017,73.64057,309.428009,562.1124268
1432,22.25017,73.72019,326.0601501,452.4186707
1433,22.25017,73.79982,375.2257996,552.657959
1434,22.25017,73.87944,403.3591919,447.3790283
1435,22.25017,73.95907,179.6089478,202.5004578
1436,22.25017,74.03869,34.33374786,111.6337509
1437,22.25017,74.11832,19.9013443,45.49183273
1438,22.16957,69.18156,0.918655932,3.787899256
1439,22.16957,69.26119,19.59038925,20.85375214
1440,22.16957,69.34081,41.32500458,84.58139038
1441,22.16957,69.42044,60.01231384,127.147316
1442,22.16957,69.50006,43.78775787,112.3830414
1443,22.16957,69.57969,61.43582153,139.9416504
1444,22.16957,69.65931,31.65702248,75.00524902
1445,22.16957,69.73894,16.79461479,42.54493332
1446,22.16957,69.81856,13.98546791,28.05945778
1447,22.16957,69.89819,47.19514465,80.2064743
1448,22.16957,69.97781,69.11531067,69.53547668
1449,22.16957,70.05744,60.60417175,73.14742279
1450,22.16957,70.13706,66.00118256,77.02767181
1451,22.16957,70.21669,64.22049713,60.94630051
1452,22.16957,70.29631,100.1372452,136.1936035
1453,22.16957,70.37594,196.4264832,265.7727356
1454,22.16957,70.45556,239.4071655,277.8242798
1455,22.16957,70.53519,217.970871,262.8927307
1456,22.16957,70.61481,183.8408966,259.1690063
1457,22.16957,70.69444,178.3256836,288.9879456
1458,22.16957,70.77406,154.3025665,213.832077
1459,22.16957,70.85369,91.49903107,156.8425903
1460,22.16957,70.93331,167.948349,298.9118652
1461,22.16957,71.01294,312.7384338,527.1573486
1462,22.16957,71.09256,188.6020508,337.1231689
1463,22.16957,71.17219,153.1447754,235.2318268
1464,22.16957,71.25181,117.5241394,187.9515839
1465,22.16957,71.33144,98.9912262,133.76651
1466,22.16957,71.41106,174.3993835,256.2634583
1467,22.16957,71.49069,204.5582733,463.8971252
1468,22.16957,71.57031,110.3823471,352.2324219
1469,22.16957,71.64994,157.741272,482.3592834
1470,22.16957,71.72956,172.7164154,515.8623047
1471,22.16957,71.80919,178.8582611,544.71875
1472,22.16957,71.88882,193.0301361,532.326355
1473,22.16957,71.96844,184.1120453,568.203186
1474,22.16957,72.04807,269.0772705,848.5785522
1475,22.16957,72.12769,145.8329773,342.5466919
1476,22.16957,72.20732,59.31797409,62.4622345
1477,22.16957,72.52582,22.20335197,18.5983448
1478,22.16957,72.60544,208.8204956,262.2000427
1479,22.16957,72.68507,117.95401,177.1683197
1480,22.16957,72.76469,170.9784546,145.4695892
1481,22.16957,72.84432,236.0846405,258.0446472
1482,22.16957,72.92394,332.8539429,408.2723694
1483,22.16957,73.00357,322.8585205,349.5601196
1484,22.16957,73.08319,330.5449219,416.6305237
1485,22.16957,73.16282,179.0563354,271.5328064
1486,22.16957,73.24244,233.849823,292.2043152
1487,22.16957,73.32207,296.6793518,290.0351868
1488,22.16957,73.40169,270.1696167,297.7611084
1489,22.16957,73.48132,215.2716064,354.9841309
1490,22.16957,73.56094,312.8244934,452.0193481
1491,22.16957,73.64057,338.5921631,621.2011719
1492,22.16957,73.72019,317.5786133,483.686554
1493,22.16957,73.79982,247.4615936,466.6462402
1494,22.16957,73.87944,317.4175415,422.2771912
1495,22.16957,73.95907,278.811676,361.0093689
1496,22.16957,74.03869,182.4247284,335.0157776
1497,22.16957,74.11832,86.06653595,175.8331909
1498,22.16957,74.19794,0.027296314,1.537076235
1499,22.08897,69.18156,0.164874554,0.679828167
1500,22.08897,69.26119,20.09922409,45.46352005
1501,22.08897,69.34081,65.59597778,86.50052643
1502,22.08897,69.42044,25.0480957,60.14435577
1503,22.08897,69.50006,35.2390976,75.71473694
1504,22.08897,69.57969,65.40158081,146.623291
1505,22.08897,69.65931,43.5430069,86.91268921
1506,22.08897,69.73894,24.34553146,46.06849289
1507,22.08897,69.81856,20.12942505,39.58382416
1508,22.08897,69.89819,26.94006729,42.13184738
1509,22.08897,69.97781,19.57761002,27.40897369
1510,22.08897,70.05744,50.33758545,45.7719841
1511,22.08897,70.13706,140.0567474,113.430748
1512,22.08897,70.21669,234.1512604,259.5994568
1513,22.08897,70.29631,117.7157516,158.9252777
1514,22.08897,70.37594,247.1300964,307.3251953
1515,22.08897,70.45556,293.2133789,338.2258911
1516,22.08897,70.53519,262.83255,312.420929
1517,22.08897,70.61481,208.412384,355.9281921
1518,22.08897,70.69444,246.8926239,403.6195679
1519,22.08897,70.77406,236.6175232,374.6704407
1520,22.08897,70.85369,231.8605042,340.3904419
1521,22.08897,70.93331,206.2129517,314.8783569
1522,22.08897,71.01294,297.8330383,463.3114624
1523,22.08897,71.09256,192.6790161,348.8006287
1524,22.08897,71.17219,148.6327667,247.5575256
1525,22.08897,71.25181,147.5931854,207.8908234
1526,22.08897,71.33144,101.0277786,152.8875885
1527,22.08897,71.41106,58.55028915,76.96554565
1528,22.08897,71.49069,87.02375793,200.2693176
1529,22.08897,71.57031,140.7985687,410.9780884
1530,22.08897,71.64994,232.9879913,708.4725342
1531,22.08897,71.72956,217.6082458,643.7469482
1532,22.08897,71.80919,186.5288849,525.9932251
1533,22.08897,71.88882,128.8412628,315.5877075
1534,22.08897,71.96844,96.41534424,214.7660675
1535,22.08897,72.04807,132.0002899,285.8839722
1536,22.08897,72.12769,76.88674927,136.4259186
1537,22.08897,72.20732,19.133564,27.76238823
1538,22.08897,72.52582,12.81540108,9.04074192
1539,22.08897,72.60544,134.7108002,168.6444092
1540,22.08897,72.68507,100.5508957,138.0632172
1541,22.08897,72.76469,334.7247925,373.5258179
1542,22.08897,72.84432,262.8213501,350.0732117
1543,22.08897,72.92394,239.1883392,321.6562805
1544,22.08897,73.00357,284.5513306,292.1987915
1545,22.08897,73.08319,275.9523621,316.2619629
1546,22.08897,73.16282,300.1886902,318.4251709
1547,22.08897,73.24244,288.0258789,300.7467651
1548,22.08897,73.32207,392.9763489,316.2232361
1549,22.08897,73.40169,292.3106689,280.1282349
1550,22.08897,73.48132,194.0246429,252.7197418
1551,22.08897,73.56094,205.430191,373.5525208
1552,22.08897,73.64057,129.1236725,320.0265503
1553,22.08897,73.72019,224.3538361,356.2222595
1554,22.08897,73.79982,237.0003357,470.9608154
1555,22.08897,73.87944,275.7810974,336.9299927
1556,22.08897,73.95907,163.0359497,212.6487885
1557,22.08897,74.03869,91.64435577,125.312851
1558,22.08897,74.11832,8.910038948,43.63777924
1559,22.08897,74.19794,0.957744122,19.28386879
1560,22.00837,69.18156,0.139628679,0.575731754
1561,22.00837,69.26119,19.64725113,51.37268448
1562,22.00837,69.34081,53.83744431,91.36375427
1563,22.00837,69.42044,39.00598907,69.32543182
1564,22.00837,69.50006,56.8430481,76.71295166
1565,22.00837,69.57969,40.74824524,53.03170013
1566,22.00837,69.65931,31.74773788,47.29251099
1567,22.00837,69.73894,32.38328171,90.33327484
1568,22.00837,69.81856,24.14299011,72.70946503
1569,22.00837,69.89819,119.7307892,148.9532318
1570,22.00837,69.97781,182.2060699,236.950882
1571,22.00837,70.05744,189.4080505,184.5152588
1572,22.00837,70.13706,153.2817078,131.9389954
1573,22.00837,70.21669,57.46668243,67.82106018
1574,22.00837,70.29631,55.67370605,87.84126282
1575,22.00837,70.37594,237.6210632,328.2090759
1576,22.00837,70.45556,320.142334,460.6776428
1577,22.00837,70.53519,182.9173737,235.5687256
1578,22.00837,70.61481,208.4980621,334.9828796
1579,22.00837,70.69444,215.7376099,322.0774841
1580,22.00837,70.77406,188.0724792,331.2291565
1581,22.00837,70.85369,365.1375427,616.3964844
1582,22.00837,70.93331,267.6647339,403.945343
1583,22.00837,71.01294,294.5890503,479.1138306
1584,22.00837,71.09256,338.9197693,579.1604004
1585,22.00837,71.17219,199.8241425,314.7688599
1586,22.00837,71.25181,155.5668793,325.9434814
1587,22.00837,71.33144,72.67595673,181.2556152
1588,22.00837,71.41106,111.4561386,229.2166138
1589,22.00837,71.49069,89.48511505,283.2555542
1590,22.00837,71.57031,218.4857788,669.5499268
1591,22.00837,71.64994,211.4688416,598.9098511
1592,22.00837,71.72956,140.3058014,333.8010864
1593,22.00837,71.80919,248.915329,458.8821106
1594,22.00837,71.88882,268.0246277,484.704071
1595,22.00837,71.96844,155.3847198,263.3283997
1596,22.00837,72.04807,14.62253284,20.31106949
1597,22.00837,72.12769,21.44993591,31.19551086
1598,22.00837,72.20732,3.569807529,6.240009785
1599,22.00837,72.60544,6.582168579,26.13239288
1600,22.00837,72.68507,118.2378845,140.0038452
1601,22.00837,72.76469,124.3357391,150.0357819
1602,22.00837,72.84432,235.1549683,230.5246429
1603,22.00837,72.92394,375.6957092,365.7341003
1604,22.00837,73.00357,372.9257507,406.2919922
1605,22.00837,73.08319,271.5965576,377.905304
1606,22.00837,73.16282,299.903717,280.5021667
1607,22.00837,73.24244,395.1982727,418.5562439
1608,22.00837,73.32207,375.0765381,414.3167419
1609,22.00837,73.40169,261.0613708,310.4634094
1610,22.00837,73.48132,175.9736481,215.6768951
1611,22.00837,73.56094,121.0959244,161.1342468
1612,22.00837,73.64057,181.2380219,416.6554565
1613,22.00837,73.72019,173.8480225,326.0211792
1614,22.00837,73.79982,174.460022,375.6422424
1615,22.00837,73.87944,70.73794556,123.8933563
1616,22.00837,73.95907,1.72678709,1.438720465
1617,22.00837,74.03869,0.02820364,0.029123934
1618,22.00837,74.11832,0.467382669,9.19045639
1619,22.00837,74.19794,0.073466375,2.13272953
1620,21.92777,69.26119,1.891085863,4.448812962
1621,21.92777,69.34081,33.5763855,34.4597702
1622,21.92777,69.42044,45.05924606,92.23084259
1623,21.92777,69.50006,77.85241699,141.2505035
1624,21.92777,69.57969,75.30567169,63.76833725
1625,21.92777,69.65931,57.10661316,82.36269379
1626,21.92777,69.73894,40.70068741,89.50920105
1627,21.92777,69.81856,64.42115021,129.7559204
1628,21.92777,69.89819,156.7846069,237.3345947
1629,21.92777,69.97781,357.1332092,424.1914368
1630,21.92777,70.05744,273.5684814,305.6196594
1631,21.92777,70.13706,218.4669952,251.8984222
1632,21.92777,70.21669,120.8922195,175.9280548
1633,21.92777,70.29631,107.1876602,172.8216705
1634,21.92777,70.37594,284.0529785,409.575531
1635,21.92777,70.45556,316.361145,515.81427
1636,21.92777,70.53519,209.0767517,330.3676453
1637,21.92777,70.61481,225.6056519,392.1086121
1638,21.92777,70.69444,316.9059753,558.0181885
1639,21.92777,70.77406,195.3484497,323.8345642
1640,21.92777,70.85369,312.6036377,569.9070435
1641,21.92777,70.93331,276.1049805,483.6066284
1642,21.92777,71.01294,231.4397888,402.7070618
1643,21.92777,71.09256,230.2228546,421.1626282
1644,21.92777,71.17219,296.4403992,659.7449951
1645,21.92777,71.25181,165.5962677,415.3825073
1646,21.92777,71.33144,135.0468597,337.4277649
1647,21.92777,71.41106,95.45246124,232.1266022
1648,21.92777,71.49069,122.6362076,368.8684387
1649,21.92777,71.57031,174.825592,515.5745239
1650,21.92777,71.64994,197.0473938,563.0774536
1651,21.92777,71.72956,264.3398743,482.9269104
1652,21.92777,71.80919,396.170166,644.5689087
1653,21.92777,71.88882,344.2557678,505.1922913
1654,21.92777,71.96844,183.1629333,292.4621277
1655,21.92777,72.04807,19.3630085,32.36992645
1656,21.92777,72.12769,37.8144989,66.13091278
1657,21.92777,72.20732,7.126586914,12.54854298
1658,21.92777,72.60544,5.903616428,4.063356876
1659,21.92777,72.68507,59.85173035,63.66991806
1660,21.92777,72.76469,345.0652161,355.1579895
1661,21.92777,72.84432,366.5374146,429.9720459
1662,21.92777,72.92394,348.2049561,500.0939941
1663,21.92777,73.00357,290.3168945,369.4211731
1664,21.92777,73.08319,208.6866455,303.0080261
1665,21.92777,73.16282,360.6952515,285.3356018
1666,21.92777,73.24244,258.7376709,246.1065216
1667,21.92777,73.32207,261.9121704,249.6445313
1668,21.92777,73.40169,235.6537476,308.0202332
1669,21.92777,73.48132,242.8818512,318.3955688
1670,21.92777,73.56094,268.9630432,364.6549377
1671,21.92777,73.64057,136.5859833,368.1853027
1672,21.92777,73.72019,149.6969452,227.4879761
1673,21.92777,73.79982,61.69466782,157.2106781
1674,21.92777,73.87944,7.493116379,9.96809864
1675,21.84717,69.26119,0.182185158,0.751205087
1676,21.84717,69.34081,3.892530203,12.17513657
1677,21.84717,69.42044,40.7732811,52.0870285
1678,21.84717,69.50006,82.0592041,98.76239014
1679,21.84717,69.57969,123.2733612,95.62466431
1680,21.84717,69.65931,48.70450211,81.64250183
1681,21.84717,69.73894,4.784548759,12.73579121
1682,21.84717,69.81856,39.04870605,89.12783813
1683,21.84717,69.89819,128.9738312,207.8293304
1684,21.84717,69.97781,77.65320587,91.86270142
1685,21.84717,70.05744,89.44406891,92.36418915
1686,21.84717,70.13706,193.6215973,250.6558838
1687,21.84717,70.21669,296.1820984,494.1150513
1688,21.84717,70.29631,191.9275665,328.7359619
1689,21.84717,70.37594,189.5378265,281.3735962
1690,21.84717,70.45556,234.5592499,396.4083862
1691,21.84717,70.53519,201.678894,290.4213867
1692,21.84717,70.61481,242.4570618,380.4047546
1693,21.84717,70.69444,308.4100037,507.324646
1694,21.84717,70.77406,217.1916199,374.4147339
1695,21.84717,70.85369,255.7786102,400.5281372
1696,21.84717,70.93331,326.191864,556.1340942
1697,21.84717,71.01294,291.9176941,520.8829956
1698,21.84717,71.09256,184.0930328,371.3415833
1699,21.84717,71.17219,311.8390198,804.2254028
1700,21.84717,71.25181,235.0018005,588.6690674
1701,21.84717,71.33144,170.1383057,401.963562
1702,21.84717,71.41106,114.4817581,259.2601624
1703,21.84717,71.49069,144.5802765,413.6120605
1704,21.84717,71.57031,122.6929779,361.3571472
1705,21.84717,71.64994,184.8406219,342.8513489
1706,21.84717,71.72956,287.4234314,380.743927
1707,21.84717,71.80919,353.976593,581.0745239
1708,21.84717,71.88882,216.147522,368.5028076
1709,21.84717,71.96844,95.49303436,163.336731
1710,21.84717,72.04807,33.4646759,57.51934052
1711,21.84717,72.12769,78.66130829,137.7732697
1712,21.84717,72.20732,13.1725769,23.19436455
1713,21.84717,72.60544,45.94106674,61.86088181
1714,21.84717,72.68507,252.0306854,302.2372437
1715,21.84717,72.76469,335.757019,377.7489014
1716,21.84717,72.84432,446.0542908,415.8997498
1717,21.84717,72.92394,295.348114,351.1131592
1718,21.84717,73.00357,282.5320435,361.7090759
1719,21.84717,73.08319,333.2524719,427.6813354
1720,21.84717,73.16282,232.6413269,233.1100464
1721,21.84717,73.24244,222.2291107,247.9562531
1722,21.84717,73.32207,240.4331207,371.0326233
